run_idx,synthetic_pct,mae,dataset,k,variant,source_file
9,60,0.0936887934803962,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
10,60,0.1759415864944458,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
11,60,0.165352001786232,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
12,60,0.1156466677784919,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
13,60,0.1538570672273636,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
14,60,0.1481085270643234,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
15,60,0.2308280766010284,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
16,60,0.165819376707077,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
17,60,0.140645295381546,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
18,60,0.1083953604102134,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
19,60,0.1047885939478874,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
20,60,0.1513702422380447,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
21,60,0.2318609803915023,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
22,60,0.1272648572921753,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
23,60,0.1321260780096054,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
24,60,0.1191214174032211,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
25,60,0.0991375893354415,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
26,60,0.229178786277771,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
27,60,0.2177500426769256,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
28,60,0.1013367101550102,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
29,60,0.1275472193956375,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
0,70,0.2088747918605804,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
1,70,0.1559628397226333,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
2,70,0.1166307181119918,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
3,70,0.139856219291687,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
4,70,0.1257323324680328,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
5,70,0.2322159558534622,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
6,70,0.1455077975988388,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
7,70,0.1253517717123031,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
8,70,0.1459387987852096,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
9,70,0.1664115488529205,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
10,70,0.1572352945804596,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
11,70,0.2318535596132278,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
12,70,0.1362472474575042,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
13,70,0.0922009646892547,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
14,70,0.1312633752822876,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
15,70,0.1157198771834373,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
16,70,0.2523992657661438,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
17,70,0.2556365430355072,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
18,70,0.0950345546007156,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
19,70,0.1135046556591987,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
20,70,0.1080744192004203,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
21,70,0.2120513319969177,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
22,70,0.1736364364624023,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
23,70,0.1097562983632087,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
24,70,0.1590411067008972,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
25,70,0.1105182096362114,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
26,70,0.1759996116161346,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
27,70,0.1325748115777969,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
28,70,0.2469192594289779,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
29,70,0.1415766030550003,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
0,80,0.1612797081470489,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
1,80,0.2437445074319839,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
2,80,0.1006247848272323,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
3,80,0.1429466307163238,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
4,80,0.1816753596067428,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
5,80,0.1684388667345047,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
6,80,0.2157512903213501,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
7,80,0.2081087827682495,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
8,80,0.1064890325069427,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
9,80,0.148521140217781,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
10,80,0.1059854850172996,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
11,80,0.2323150634765625,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
12,80,0.1646342575550079,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
13,80,0.1121262237429618,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
14,80,0.1459758728742599,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
15,80,0.0902294144034385,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
16,80,0.2001241445541381,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
17,80,0.1345927715301513,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
18,80,0.2366856634616851,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
19,80,0.1261845827102661,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
20,80,0.1706610471010208,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
21,80,0.1432618051767349,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
22,80,0.1619826704263687,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
23,80,0.154616430401802,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
24,80,0.0787440314888954,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
25,80,0.122325100004673,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
26,80,0.1071785539388656,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
27,80,0.2342284768819809,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
28,80,0.2515290975570678,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
29,80,0.1616566479206085,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
0,90,0.1237616166472435,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
1,90,0.2649486660957336,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
2,90,0.1902381628751754,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
3,90,0.1760997176170349,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
4,90,0.1888814121484756,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
5,90,0.1501720398664474,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
6,90,0.2227301448583603,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
7,90,0.1289727240800857,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
8,90,0.2286704629659652,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
9,90,0.1464409381151199,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
10,90,0.187715396285057,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
11,90,0.1591453850269317,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
12,90,0.1241478025913238,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
13,90,0.1503970772027969,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
14,90,0.0864399001002311,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
15,90,0.1358190923929214,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
16,90,0.1341141909360885,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
17,90,0.2355651408433914,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
18,90,0.2511150240898132,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
19,90,0.1717694997787475,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
20,90,0.2320668250322342,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
21,90,0.2451718151569366,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
22,90,0.2366527169942855,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
23,90,0.3447778224945068,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
24,90,0.1431786119937896,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
25,90,0.2473807334899902,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
26,90,0.2040362209081649,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
27,90,0.2321766912937164,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
28,90,0.2443056851625442,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
29,90,0.1745066791772842,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
0,100,0.1628046780824661,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
1,100,0.1000652536749839,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
2,100,0.1520562320947647,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
3,100,0.1534636467695236,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
4,100,0.0737267583608627,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
5,100,0.1352902203798294,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
6,100,0.115067072212696,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
7,100,0.2460615187883377,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
8,100,0.2574950158596039,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
9,100,0.1521035581827163,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
10,100,0.2876102924346924,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
11,100,0.2585724294185638,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
12,100,0.2526795566082001,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
13,100,0.2588891983032226,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
14,100,0.1648037731647491,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
15,100,0.2357764691114425,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
16,100,0.1854099184274673,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
17,100,0.2564018666744232,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
18,100,0.2388628423213958,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
19,100,0.2340378314256668,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
20,100,0.2202242612838745,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
21,100,0.2556397616863251,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
22,100,0.1451782137155532,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
23,100,0.1999345868825912,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
24,100,0.1309813857078552,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
25,100,0.1543022841215133,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
26,100,0.1747994571924209,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
27,100,0.1233943626284599,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
28,100,0.1334814578294754,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
29,100,0.1978746056556701,SP500,K14,authors,results/tatr/sp500/k14/authors/results_matrix.csv
0,0,0.0550134740769863,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
1,0,0.0606749504804611,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
2,0,0.0611130185425281,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
3,0,0.0500223375856876,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
4,0,0.0630350932478904,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
5,0,0.0649840161204338,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
6,0,0.0628613606095314,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
7,0,0.0691542252898216,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
8,0,0.0751253962516784,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
9,0,0.0541207492351532,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
10,0,0.0542845800518989,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
11,0,0.0480849146842956,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
12,0,0.0606352835893631,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
13,0,0.0582571513950824,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
14,0,0.0509018041193485,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
15,0,0.0760842934250831,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
16,0,0.0741653740406036,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
17,0,0.0680235996842384,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
18,0,0.0470167994499206,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
19,0,0.0691681876778602,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
20,0,0.066179059445858,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
21,0,0.062372513115406,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
22,0,0.0596737042069435,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
23,0,0.0371395498514175,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
24,0,0.0470551438629627,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
25,0,0.0750297904014587,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
26,0,0.0754910930991172,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
27,0,0.0497619025409221,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
28,0,0.0579650215804576,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
29,0,0.0809758752584457,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
0,10,0.0940757244825363,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
1,10,0.1059243157505989,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
2,10,0.0918362662196159,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
3,10,0.1224889010190963,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
4,10,0.1192726418375969,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
5,10,0.0979927107691764,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
6,10,0.1302421540021896,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
7,10,0.1022052317857742,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
8,10,0.0965461581945419,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
9,10,0.103010669350624,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
10,10,0.0914073958992958,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
11,10,0.0881172269582748,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
12,10,0.105468176305294,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
13,10,0.0727509409189224,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
14,10,0.0797365307807922,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
15,10,0.0932417437434196,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
16,10,0.1053417474031448,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
17,10,0.0835326984524726,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
18,10,0.0948605239391326,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
19,10,0.0782681629061698,SP500,K14,random_init,results/tatr/sp500/k14/random_init/results_matrix.csv
